items_count,user_id,price
29,76561198070922469,379.87
36,76561198070922792,447.69
22,76561198070923272,107.94
80,76561198070924701,701.5699999999999
7,76561198070925673,60.959999999999994
17,76561198070929603,54.97
16,76561198070929608,134.94
64,76561198070930126,662.49
24,76561198070931058,33.95
3,76561198070931111,0.0
8,76561198070931352,0.0
14,76561198070931389,105.88
18,76561198070933623,240.87
28,76561198070933801,449.83
25,76561198070933935,285.8
108,76561198070935805,740.54
4,76561198070936936,79.97999999999999
122,76561198070938798,1210.1
114,76561198070939010,1349.07
3,76561198070939041,19.99
120,76561198070939412,991.44
3,76561198070939438,19.99
14,76561198070939620,179.93
7,76561198070939876,69.96
6,76561198070939975,69.95
22,76561198070940295,244.85
3,76561198070940808,24.98
58,76561198070940816,440.74
28,76561198070940905,135.88
1,76561198070941002,9.99
26,76561198070941005,316.82
15,76561198070941545,39.98
84,76561198070942468,466.67
170,76561198070943489,1745.9099999999999
24,76561198070943751,129.92
22,76561198070944017,234.9
110,76561198070944952,1193.4
23,76561198070945185,233.85
4,76561198070945411,14.99
149,76561198070949279,1405.46
15,76561198070949386,9.99
1,76561198070951115,14.99
1,76561198070956730,19.99
1,76561198070957765,14.99
2,76561198070958017,0.0
51,76561198070960581,369.8
17,76561198070961399,114.94999999999999
58,76561198070962040,390.81
1,76561198070966282,0.0
79,76561198070967848,729.42
40,76561198070969637,124.92
11,76561198070969969,84.97
7,76561198070970242,39.97
1,76561198070972978,0.0
16,76561198070976879,329.83
4,76561198070980475,0.0
1,76561198070980567,19.99
1,76561198070981171,0.0
18,76561198070981191,144.92
41,76561198070983798,266.84
3,76561198070984149,19.99
59,76561198070984742,705.61
5,76561198070984871,49.97
74,76561198070985210,922.52
24,76561198070986460,145.89
1,76561198070986786,0.0
19,76561198070987540,169.87
8,76561198070988662,59.97
20,76561198070988833,59.99
100,76561198070991782,1182.27
35,76561198070992305,346.78999999999996
31,76561198070993687,452.76
82,76561198070993928,503.58
1,76561198070995024,14.99
5,76561198070995681,49.97
144,76561198070995743,1170.24
1,76561198070996615,0.0
43,76561198070997482,404.72999999999996
8,76561198070998011,129.94
26,76561198070999947,64.95
35,76561198071000501,483.72999999999996
2,76561198071000551,19.99
1,76561198071003525,0.0
76,76561198071009439,1311.1399999999999
19,76561198071011224,159.94
18,76561198071015944,264.84
109,76561198071019507,1322.32
51,76561198071027874,219.89
13,76561198071028530,169.91
50,76561198071028681,723.54
3,76561198071029770,0.0
1,76561198071031431,0.0
12,76561198071032838,29.96
8,76561198071033277,79.94
59,76561198071035619,364.78999999999996
2,76561198071036920,0.0
137,76561198071037199,1296.98
28,76561198071038436,199.91
5,76561198071038563,64.96
31,76561198071040575,213.82
1,76561198071040795,14.99
478,76561198071041704,5467.0599999999995
182,76561198071041736,2260.77
3,76561198071041746,0.0
22,76561198071042848,184.86
8,76561198071042913,24.98
73,76561198071043525,989.25
11,76561198071043637,104.95
11,76561198071045224,69.98
15,76561198071045315,54.96
20,76561198071046355,227.85999999999999
116,76561198071047037,1382.28
4,76561198071047520,27.97
29,76561198071049558,215.92
9,76561198071050947,64.96
79,76561198071050982,773.59
3,76561198071051711,19.98
4,76561198071052769,33.97
54,76561198071052869,777.6899999999999
46,76561198071054123,97.93
40,76561198071055414,305.81
8,76561198071056049,0.0
86,76561198071057858,582.4399999999999
113,76561198071057875,1271.27
1,76561198071058123,0.0
34,76561198071058225,544.73
2,76561198071058446,0.0
95,76561198071058587,992.3199999999999
60,76561198071059218,280.84
77,76561198071059521,773.41
147,76561198071060304,1961.6
11,76561198071060993,109.94
16,76561198071064777,94.94
3,76561198071066928,14.99
87,76561198071067193,817.41
2,76561198071067369,19.99
50,76561198071070679,311.78
13,76561198071074480,74.96
52,76561198071075080,267.85
101,76561198071075281,1540.23
2,76561198071077006,24.98
3,76561198071084376,69.98
8,76561198071084865,44.97
34,76561198071084874,49.98
26,76561198071087904,251.85
17,76561198071088142,147.88
36,76561198071088410,222.81
4,76561198071089080,0.0
200,76561198071091263,1704.94
36,76561198071092569,157.88
12,76561198071093353,127.91
4,76561198071095011,19.98
92,76561198071095077,1157.38
32,76561198071095395,330.81
57,76561198071095454,289.85999999999996
1,76561198071095933,0.0
35,76561198071095965,536.72
6,76561198071096441,24.98
3,76561198071096608,0.0
20,76561198071097057,62.95
19,76561198071097542,89.94
46,76561198071098863,394.74
6,76561198071099531,0.0
2,76561198071099623,0.0
54,76561198071099679,665.56
4,76561198071100268,79.97999999999999
17,76561198071101624,165.89
52,76561198071101813,486.65
38,76561198071101884,561.66
27,76561198071102795,354.82
78,76561198071102818,1116.18
35,76561198071104006,234.87
77,76561198071104985,468.67
40,76561198071105488,399.74
9,76561198071106804,54.97
4,76561198071107805,0.0
29,76561198071108679,349.81
15,76561198071108744,178.88
43,76561198071108830,242.85
13,76561198071109100,84.97
61,76561198071109367,408.27
1,76561198071109547,0.0
92,76561198071110153,1633.28
37,76561198071110218,339.88
26,76561198071110439,134.91
20,76561198071111957,114.92
2,76561198071112609,0.0
28,76561198071113135,204.87
35,76561198071113636,367.78
20,76561198071115537,183.81
128,76561198071116663,1274.27
16,76561198071116695,99.93
10,76561198071117087,59.96
10,76561198071117429,30.97
175,76561198071117635,2273.47
10,76561198071121463,67.95
16,76561198071122396,122.91
167,76561198071122895,1224.79
2,76561198071123444,19.98
17,76561198071123773,184.87
12,76561198071127005,104.91
22,76561198071127235,225.85999999999999
1,76561198071127805,14.99
1,76561198071129398,0.0
43,76561198071133027,402.72
2,76561198071133329,0.0
18,76561198071134347,79.95
61,76561198071135296,531.6
35,76561198071135409,313.81
18,76561198071142075,184.88
64,76561198071142701,551.0600000000001
48,76561198071149858,505.51
2,76561198071150200,39.98
119,76561198071151878,1434.12
13,76561198071152229,159.93
33,76561198071152724,239.85
63,76561198071154323,675.6
1,76561198071154977,0.0
21,76561198071156521,307.86
26,76561198071157826,234.87
123,76561198071158212,752.43
27,76561198071158822,329.84
21,76561198071159502,74.96
5,76561198071159606,49.96
146,76561198071159917,1881.8999999999999
32,76561198071161952,439.83
40,76561198071162228,95.92
3,76561198071162271,19.99
89,76561198071162808,580.56
4,76561198071163612,0.0
82,76561198071166648,714.55
36,76561198071167542,295.74
4,76561198071167620,19.98
76,76561198071167700,982.4399999999999
132,76561198071168480,1131.38
3,76561198071168932,29.979999999999997
33,76561198071169080,499.72
87,76561198071169951,882.35
5,76561198071170576,24.979999999999997
12,76561198071173054,34.97
109,76561198071173200,1150.26
8,76561198071173442,64.96
67,76561198071175142,507.78000000000003
36,76561198071175297,373.71999999999997
19,76561198071175495,115.89
16,76561198071175706,189.89999999999998
152,76561198071175932,1733.93
229,76561198071176877,3043.91
5,76561198071177447,59.97
71,76561198071177705,707.6
93,76561198071178481,1258.1399999999999
344,76561198071178936,1995.1000000000001
11,76561198071179681,114.92
19,76561198071180512,105.9
22,76561198071181486,183.85999999999999
117,76561198071182149,618.7
8,76561198071182292,139.95999999999998
1,76561198071182810,0.0
61,76561198071183031,445.73
15,76561198071184098,4.99
14,76561198071184690,0.0
17,76561198071187772,134.95000000000002
22,76561198071188923,244.85
41,76561198071189313,605.75
3,76561198071191166,0.0
31,76561198071191973,220.87
18,76561198071193338,174.9
19,76561198071195756,169.92
4,76561198071195987,49.96
16,76561198071196751,56.97
11,76561198071197123,142.92
25,76561198071197962,94.94
9,76561198071197977,49.97
1,76561198071198027,19.99
31,76561198071202708,275.78999999999996
33,76561198071202859,334.61
9,76561198071203258,94.97
57,76561198071207551,660.62
48,76561198071212087,449.73
20,76561198071212572,49.96
32,76561198071212602,39.97
93,76561198071214618,1248.3799999999999
2,76561198071214769,14.99
50,76561198071234254,490.71
15,76561198071234425,119.92
12,76561198071234546,104.94
161,76561198071234865,1781.41
92,76561198071235919,946.62
3,76561198071237748,29.99
81,76561198071238400,1142.33
25,76561198071240651,0.0
6,76561198071242181,59.97
32,76561198071245728,389.77
40,76561198071246965,505.71999999999997
8,76561198071247027,64.96
25,76561198071247265,339.84
39,76561198071247947,391.74
42,76561198071248468,313.78
39,76561198071249602,136.89
10,76561198071250016,64.96
31,76561198071251214,342.76
18,76561198071251699,175.88
3,76561198071252496,19.99
46,76561198071252693,348.71999999999997
35,76561198071252923,463.74
54,76561198071253132,773.4
91,76561198071253402,544.67
43,76561198071253729,601.6800000000001
4,76561198071254352,19.98
4,76561198071255246,0.0
9,76561198071255736,64.95
22,76561198071258351,272.85
27,76561198071258574,181.82999999999998
1,76561198071258689,0.0
20,76561198071258771,79.94
20,76561198071259016,220.89
1,76561198071259067,19.99
1,76561198071259972,14.99
29,76561198071260164,378.77
39,76561198071262593,329.8
61,76561198071264793,474.8
45,76561198071264983,187.89999999999998
14,76561198071265640,222.69
2,76561198071269420,0.0
1,76561198071269463,0.0
67,76561198071270792,301.78
8,76561198071270860,19.98
11,76561198071272247,99.94999999999999
89,76561198071272566,614.64
3,76561198071272621,0.0
20,76561198071272794,304.64
26,76561198071273839,193.85
36,76561198071274892,299.8
116,76561198071275274,940.37
82,76561198071277673,815.46
22,76561198071279023,198.89
39,76561198071279334,247.82999999999998
15,76561198071282447,159.91
161,76561198071282547,1682.6399999999999
1,76561198071288778,0.0
11,76561198071290211,19.99
31,76561198071294908,235.77
10,76561198071295899,80.92
37,76561198071297182,381.76
3,76561198071299702,9.99
12,76561198071302100,64.96
36,76561198071307867,379.84
58,76561198071308026,492.67
1,76561198071308768,0.0
1,76561198071308955,14.99
93,76561198071311581,1287.35
3,76561198071312339,9.99
1,76561198071312852,9.99
115,76561198071313614,1971.07
65,76561198071314710,535.73
1,76561198071314734,0.0
2,76561198071315295,0.0
1,76561198071315548,9.99
45,76561198071316761,412.81
22,76561198071317455,167.86
1,76561198071317925,0.0
14,76561198071318209,119.94
62,76561198071319715,589.55
1,76561198071322282,0.0
55,76561198071322532,624.58
21,76561198071324161,309.83
24,76561198071325650,282.87
4,76561198071327008,39.98
91,76561198071327640,1118.3
9,76561198071327702,149.93
27,76561198071328769,212.85
24,76561198071329971,223.81
29,76561198071331056,414.78
156,76561198071332808,1461.9
63,76561198071333155,710.64
102,76561198071334632,308.79
89,76561198071337230,794.6899999999999
22,76561198071337828,233.84
152,76561198071340853,1593.76
2,76561198071343413,14.99
6,76561198071343670,19.98
80,76561198071349969,539.72
9,76561198071353384,104.96
80,76561198071354146,903.41
6,76561198071357750,64.96000000000001
1,76561198071360611,0.0
1,76561198071361811,0.0
9,76561198071362973,59.959999999999994
13,76561198071365748,86.91
74,76561198071366544,669.54
2,76561198071368465,9.99
5,76561198071368635,0.0
3,76561198071369315,9.99
1,76561198071369789,0.0
63,76561198071371513,531.65
2,76561198071373265,19.99
10,76561198071373808,29.98
3,76561198071374270,14.99
8,76561198071374629,69.95
3,76561198071375021,19.99
5,76561198071375360,0.0
4,76561198071377206,0.0
7,76561198071377452,74.96000000000001
25,76561198071377843,282.87
59,76561198071378635,1026.49
26,76561198071379867,269.83
23,76561198071379923,137.91
114,76561198071382842,2047.05
26,76561198071385932,255.82
71,76561198071386722,512.64
73,76561198071388587,950.53
13,76561198071390096,147.89
11,76561198071390531,121.95
34,76561198071391847,289.88
3,76561198071392968,4.99
31,76561198071393300,104.93
32,76561198071394005,89.88
17,76561198071401500,134.94
71,76561198071402481,682.48
23,76561198071404410,189.92
1,76561198071408717,0.0
16,76561198071410934,9.99
2,76561198071416485,24.99
66,76561198071417682,762.6
137,76561198071418758,1321.31
28,76561198071418893,257.82
10,76561198071421016,69.95
32,76561198071421527,368.8
82,76561198071421680,933.45
1,76561198071422143,14.99
1,76561198071422503,9.99
8,76561198071428806,64.96
11,76561198071429557,69.94999999999999
175,76561198071430243,914.37
71,76561198071432694,1098.49
34,76561198071433562,587.72
1,76561198071433963,0.0
14,76561198071439167,99.92
173,76561198071440599,2251.72
20,76561198071441418,69.96
121,76561198071442543,1237.2
40,76561198071443125,256.83
6,76561198071445151,84.97
2,76561198071445466,19.99
30,76561198071445832,349.83
26,76561198071446419,297.81
112,76561198071447664,1614.23
1,76561198071448004,19.99
3,76561198071451758,160.91
74,76561198071452275,808.38
22,76561198071453688,232.85999999999999
5,76561198071454765,54.97
84,76561198071454865,772.54
80,76561198071461686,1171.95
12,76561198071462491,209.89
50,76561198071468842,813.5999999999999
58,76561198071474157,265.78
1,76561198071474863,39.99
37,76561198071475367,391.73
200,76561198071477450,1958.57
2,76561198071477459,14.99
11,76561198071478380,69.95
19,76561198071478454,224.88
4,76561198071480207,34.97
10,76561198071480753,35.96
26,76561198071480873,174.81
59,76561198071482754,732.59
8,76561198071483355,14.99
3,76561198071484779,9.99
54,76561198071484916,505.59
2,76561198071485309,19.99
26,76561198071485828,374.83
13,76561198071487387,29.96
26,76561198071487604,89.94
27,76561198071488355,269.86
7,76561198071489096,77.94
1,76561198071489308,9.99
16,76561198071491142,249.86
3,76561198071493232,0.0
39,76561198071493773,369.77
2,76561198071494792,19.98
4,76561198071495022,9.99
2,76561198071498141,14.99
13,76561198071500702,124.92999999999999
2,76561198071501423,29.979999999999997
14,76561198071502724,74.97
37,76561198071502745,254.93
55,76561198071502897,487.65999999999997
16,76561198071503894,46.96
19,76561198071504600,134.91
4,76561198071505162,64.97
65,76561198071505477,975.6
46,76561198071507074,604.7
14,76561198071507833,174.93
5,76561198071508351,160.91
92,76561198071509926,1423.98
17,76561198071512564,179.88
61,76561198071513747,384.75
63,76561198071514612,779.64
6,76561198071514843,19.99
28,76561198071515583,134.89
55,76561198071516369,745.64
1,76561198071520784,0.0
27,76561198071521894,56.96
11,76561198071522104,69.94999999999999
3,76561198071522164,19.99
1,76561198071522779,0.0
83,76561198071526072,611.68
7,76561198071529095,14.99
1,76561198071531413,0.0
154,76561198071534186,1331.2
18,76561198071534780,160.91
61,76561198071536779,826.63
1,76561198071537846,9.99
44,76561198071540898,472.72999999999996
126,76561198071542689,1524.25
31,76561198071542886,208.88
38,76561198071543022,416.77
24,76561198071543351,410.8
9,76561198071543624,47.96
39,76561198071543968,590.65
29,76561198071544284,227.82
64,76561198071544311,884.56
21,76561198071544713,244.85999999999999
11,76561198071546234,103.92
11,76561198071546316,69.95
3,76561198071546397,19.99
9,76561198071547325,44.98
3,76561198071548431,0.0
10,76561198071548590,119.97
90,76561198071550192,801.04
2,76561198071553876,22.98
39,76561198071554105,549.72
20,76561198071554116,54.96
2,76561198071555032,4.99
3,76561198071557383,9.99
72,76561198071558766,34.97
73,76561198071559369,624.59
23,76561198071559452,247.85
1,76561198071559967,0.0
10,76561198071560141,9.99
3,76561198071560238,0.0
12,76561198071560338,59.96
22,76561198071560353,209.9
7,76561198071560517,74.95
13,76561198071560550,179.92000000000002
44,76561198071560929,144.88
1,76561198071561578,0.0
10,76561198071561589,0.0
5,76561198071561912,14.99
1,76561198071562011,34.99
37,76561198071562135,303.84
148,76561198071562241,1356.1299999999999
22,76561198071563428,142.85
14,76561198071563964,44.96
14,76561198071564145,162.9
27,76561198071565979,229.91
2,76561198071566543,9.99
31,76561198071566839,50.94
8,76561198071567328,164.73000000000002
1,76561198071568228,9.99
1,76561198071570620,0.0
6,76561198071576133,54.97
12,76561198071576223,84.94
59,76561198071576421,703.0799999999999
87,76561198071578365,794.6
1,76561198071581304,0.0
52,76561198071591082,519.64
50,76561198071592038,552.74
111,76561198071593272,1226.17
26,76561198071593781,359.87
55,76561198071596600,725.16
1,76561198071597446,9.99
166,76561198071599137,1598.8899999999999
3,76561198071599484,39.98
2,76561198071600754,19.99
19,76561198071601478,214.94
187,76561198071602712,2346.59
1,76561198071603077,9.99
49,76561198071604998,400.74
13,76561198071605903,274.65999999999997
23,76561198071606064,218.87
21,76561198071607800,9.99
1,76561198071608352,19.99
14,76561198071609888,69.94999999999999
4,76561198071611029,24.97
21,76561198071612652,90.93
3,76561198071613376,0.0
21,76561198071613646,0.0
22,76561198071613688,200.89
17,76561198071615642,296.87
1,76561198071616994,0.0
31,76561198071617471,293.77
17,76561198071623379,213.89
3,76561198071623578,180.9
4,76561198071623808,24.97
2,76561198071625594,19.98
21,76561198071626209,119.91
69,76561198071626375,380.63
6,76561198071626569,79.95
1,76561198071629204,0.0
65,76561198071630057,887.56
48,76561198071631039,735.55
1,76561198071631163,14.99
3,76561198071631717,14.99
22,76561198071632585,229.89
26,76561198071633312,404.85
1,76561198071635652,0.0
5,76561198071636469,54.96
2,76561198071636833,19.98
6,76561198071637773,0.0
9,76561198071638271,79.96
24,76561198071639290,249.9
48,76561198071640539,876.64
69,76561198071642416,609.68
210,76561198071642666,2614.81
17,76561198071644316,39.97
16,76561198071644604,134.92
25,76561198071645954,338.78
7,76561198071645999,49.97
54,76561198071647862,303.8
1,76561198071648717,0.0
55,76561198071649256,717.5699999999999
2,76561198071649657,59.99
77,76561198071650293,418.71
20,76561198071651172,24.98
1,76561198071652211,19.99
44,76561198071652587,395.77
35,76561198071653037,409.85
4,76561198071653935,21.97
13,76561198071655283,0.0
9,76561198071655963,109.96
5,76561198071657267,17.98
48,76561198071657521,487.72
1,76561198071659235,0.0
55,76561198071667867,979.5
20,76561198071672016,284.66
2,76561198071672437,19.99
62,76561198071672600,652.66
61,76561198071676311,674.62
8,76561198071677214,64.96
65,76561198071677224,638.53
27,76561198071677638,299.86
397,76561198071677972,4387.19
7,76561198071680931,19.99
57,76561198071684592,1004.55
62,76561198071684888,505.63
22,76561198071685094,132.91
83,76561198071686921,548.53
137,76561198071689235,1618.99
1,76561198071693004,7.99
7,76561198071693175,0.0
1,76561198071693656,0.0
56,76561198071694008,597.63
55,76561198071695653,504.59
122,76561198071695696,1230.31
6,76561198071702998,0.0
7,76561198071703024,44.97
44,76561198071703246,605.71
74,76561198071703524,1090.47
3,76561198071705889,0.0
6,76561198071710464,84.96
1,76561198071710869,14.99
6,76561198071713972,0.0
3,76561198071715838,74.97
20,76561198071715862,339.84
5,76561198071716011,94.96000000000001
127,76561198071716213,1122.4
100,76561198071717436,834.4499999999999
19,76561198071717735,254.86999999999998
9,76561198071718562,79.97
25,76561198071719864,104.91
41,76561198071720563,371.75
85,76561198071726499,987.22
149,76561198071728457,1284.29
4,76561198071728490,0.0
19,76561198071734355,265.87
9,76561198071734835,60.93
3,76561198071735905,0.0
1,76561198071736215,0.0
89,76561198071737411,687.5699999999999
106,76561198071738809,191.88
87,76561198071739067,1115.37
31,76561198071740066,348.84
12,76561198071741345,279.91
58,76561198071743525,346.7
7,76561198071743655,19.99
54,76561198071744049,612.68
9,76561198071745862,112.92999999999999
1,76561198071747355,0.0
1,76561198071748265,0.0
29,76561198071748311,507.76
13,76561198071748687,49.980000000000004
12,76561198071748696,154.9
12,76561198071748761,230.88
1,76561198071748769,0.0
39,76561198071754909,162.87
102,76561198071755096,932.56
28,76561198071755173,89.97
142,76561198071755562,1150.1399999999999
104,76561198071755703,1173.16
3,76561198071756519,34.98
161,76561198071757033,2014.87
4,76561198071760179,0.0
24,76561198071762098,64.96000000000001
71,76561198071764175,639.62
45,76561198071767759,270.83
1,76561198071768473,24.99
40,76561198071770286,47.96
34,76561198071772028,339.77
8,76561198071773459,69.97
14,76561198071775766,214.92000000000002
2,76561198071776442,0.0
4,76561198071777374,34.97
64,76561198071777773,653.6
1,76561198071778249,14.99
26,76561198071778264,124.94
73,76561198071779029,727.39
85,76561198071780641,402.68
3,76561198071780652,9.99
1294,76561198071781219,11719.78
1,76561198071783077,0.0
17,76561198071783534,184.88
11,76561198071783694,64.94
85,76561198071784831,439.81
2,76561198071785157,9.99
20,76561198071785251,280.83
51,76561198071786753,563.66
19,76561198071789463,89.94
9,76561198071791642,104.97
39,76561198071793314,117.94
2,76561198071793764,19.99
47,76561198071794302,366.8
14,76561198071794615,255.85
2,76561198071795548,0.0
6,76561198071798566,14.99
6,76561198071799826,69.98
1,76561198071801270,9.99
5,76561198071802302,19.99
25,76561198071804229,284.86
1,76561198071804533,0.0
26,76561198071804933,283.82
22,76561198071806919,299.86
1,76561198071808099,0.0
10,76561198071808318,80.9
17,76561198071808640,129.92
14,76561198071808948,44.96
1,76561198071810972,0.0
145,76561198071811307,807.4499999999999
27,76561198071814759,255.76
17,76561198071815915,114.95
1,76561198071816522,0.0
57,76561198071819981,660.5699999999999
33,76561198071821174,320.75
20,76561198071822951,109.93
10,76561198071826871,119.91999999999999
10,76561198071833009,9.99
103,76561198071834416,1103.42
8,76561198071834601,134.93
36,76561198071835052,299.75
53,76561198071835945,775.39
44,76561198071836212,260.81
75,76561198071836319,326.82
3,76561198071836419,0.0
4,76561198071839975,29.98
33,76561198071841762,414.78
8,76561198071841810,89.97
3,76561198071842367,29.979999999999997
71,76561198071843235,122.87
48,76561198071845101,405.71999999999997
138,76561198071846149,1584.19
21,76561198071847269,104.96000000000001
12,76561198071847296,104.92
150,76561198071847566,1437.07
33,76561198071848381,316.78
22,76561198071850100,414.90000000000003
22,76561198071850498,264.92
8,76561198071852167,74.96
92,76561198071854485,1298.27
18,76561198071854487,94.94
18,76561198071855610,139.94
20,76561198071855973,229.88
34,76561198071859251,349.8
73,76561198071859363,667.61
3,76561198071859962,54.97
18,76561198071861638,254.85
39,76561198071862063,374.77
111,76561198071862339,378.82
14,76561198071863776,144.96
41,76561198071866999,454.77
121,76561198071867278,380.84
4,76561198071868892,49.97
82,76561198071869164,795.5
26,76561198071872532,89.94999999999999
6,76561198071872807,31.97
10,76561198071873179,129.94
9,76561198071873427,173.92000000000002
43,76561198071873679,628.56
2,76561198071875635,0.0
31,76561198071875921,50.95
21,76561198071876997,127.9
9,76561198071879454,141.95
106,76561198071879818,1227.17
8,76561198071879853,34.98
39,76561198071881157,258.78
1,76561198071883919,4.99
7,76561198071884867,102.94
29,76561198071885407,84.95
1,76561198071885709,19.99
7,76561198071889308,74.98
1,76561198071889957,0.0
85,76561198071890487,239.75
171,76561198071890598,2050.65
2,76561198071892149,59.980000000000004
2,76561198071894670,19.98
38,76561198071896910,444.78
18,76561198071897388,322.6
13,76561198071897778,14.98
28,76561198071899134,174.91
1,76561198071899913,9.99
146,76561198071899986,1981.83
154,76561198071901614,1900.55
1,76561198071904512,0.0
85,76561198071905809,1154.41
28,76561198071905837,19.98
57,76561198071906517,557.61
22,76561198071907118,144.91
1,76561198071907592,0.0
66,76561198071907909,658.55
3,76561198071909792,59.97
275,76561198071910701,2965.54
4,76561198071912732,24.979999999999997
131,76561198071913694,1178.27
1,76561198071918854,9.99
7,76561198071919174,79.94999999999999
8,76561198071921353,0.0
53,76561198071926332,619.68
44,76561198071928116,569.73
10,76561198071928883,119.94
5,76561198071931545,79.95
1,76561198071932715,0.0
52,76561198071935059,367.78999999999996
35,76561198071937365,212.88
6,76561198071941243,49.97
50,76561198071943219,595.67
35,76561198071948151,370.76
3,76561198071949176,19.98
28,76561198071952607,74.94
30,76561198071952666,85.96000000000001
123,76561198071955492,1954.73
27,76561198071956023,9.99
26,76561198071956567,369.9
75,76561198071957360,571.56
32,76561198071957733,124.91
15,76561198071958978,139.94
16,76561198071959876,54.96
1,76561198071960328,0.0
32,76561198071960969,282.8
3,76561198071962733,9.99
68,76561198071963189,616.45
36,76561198071963753,312.84
30,76561198071964203,359.78999999999996
81,76561198071964581,743.0799999999999
84,76561198071964717,872.51
5,76561198071964876,79.96000000000001
6,76561198071966019,84.94999999999999
126,76561198071967604,1572.99
15,76561198071967713,191.88
26,76561198071968251,114.92999999999999
1,76561198071968781,0.0
5,76561198071970123,0.0
104,76561198071970196,459.75
77,76561198071972124,1101.33
9,76561198071973659,134.92
3,76561198071973985,39.98
9,76561198071975115,144.95
1,76561198071975375,14.99
27,76561198071976086,289.8
6,76561198071983325,194.95
1,76561198071984034,0.0
68,76561198071985139,768.4
1,76561198071989411,0.0
4,76561198071990099,9.99
80,76561198071990732,481.8
7,76561198071991173,0.0
55,76561198071993433,629.65
5,76561198071994315,0.0
3,76561198071994379,19.99
14,76561198071995339,109.93
1,76561198071997846,0.0
12,76561198071998563,84.95
2,76561198072001433,14.99
1,76561198072001674,0.0
145,76561198072004384,1560.3799999999999
22,76561198072004562,84.93
1,76561198072011915,0.0
1,76561198072014553,9.99
167,76561198072015725,1626.73
13,76561198072015868,9.99
37,76561198072022854,422.8
66,76561198072023996,303.81
19,76561198072024713,95.92
12,76561198072024967,149.92
28,76561198072025160,179.89000000000001
3,76561198072026889,9.99
101,76561198072028129,1414.3799999999999
13,76561198072028982,24.98
7,76561198072030570,19.99
21,76561198072030773,161.85999999999999
3,76561198072031224,59.99
164,76561198072031255,1700.93
2,76561198072031278,0.0
1,76561198072031473,19.99
87,76561198072032186,790.42
91,76561198072033098,1264.35
7,76561198072035246,99.94999999999999
50,76561198072035295,489.79
21,76561198072036158,299.86
66,76561198072036519,427.75
30,76561198072038989,154.88
25,76561198072039826,0.0
19,76561198072042026,227.88
1,76561198072043620,0.0
54,76561198072043722,596.6800000000001
9,76561198072044070,94.94
1,76561198072045502,0.0
2,76561198072045633,19.99
31,76561198072050238,239.84
5,76561198072051395,44.96
9,76561198072052505,0.0
1,76561198072052511,0.0
91,76561198072053388,1185.3
137,76561198072054081,2457.2400000000002
39,76561198072057578,298.75
8,76561198072057950,9.99
37,76561198072058364,542.76
18,76561198072058888,0.0
18,76561198072058972,94.97
29,76561198072059739,124.94
56,76561198072062999,668.42
4,76561198072063649,0.0
1,76561198072066681,19.99
1,76561198072066908,14.99
7,76561198072066963,14.99
2,76561198072068343,0.0
3,76561198072068872,19.99
52,76561198072069909,577.71
26,76561198072071427,154.89999999999998
72,76561198072071654,874.54
28,76561198072072529,512.8
12,76561198072072834,64.94
4,76561198072073331,9.99
90,76561198072074537,243.85
35,76561198072077235,227.34
40,76561198072077374,557.54
6,76561198072077473,19.98
184,76561198072078175,1487.44
18,76561198072079283,154.89
18,76561198072079311,124.91
7,76561198072080244,51.96
71,76561198072081485,209.88
46,76561198072081902,219.84
25,76561198072082228,342.84
4,76561198072082414,49.97
6,76561198072084830,99.96000000000001
51,76561198072085608,474.75
2,76561198072087155,14.99
30,76561198072088500,372.82
40,76561198072089331,263.78
10,76561198072091374,0.0
38,76561198072091638,113.91
92,76561198072092430,265.81
10,76561198072092450,52.95
34,76561198072093233,219.87
52,76561198072093340,575.68
38,76561198072094518,94.94
7,76561198072094687,94.95
68,76561198072096094,787.55
149,76561198072097312,584.66
36,76561198072099594,404.8
15,76561198072100221,147.92000000000002
55,76561198072100344,689.63
23,76561198072100432,292.81
185,76561198072103064,1878.7
51,76561198072105288,382.86
12,76561198072106713,104.92999999999999
122,76561198072108255,1475.19
146,76561198072109766,1278.29
15,76561198072110631,133.9
2,76561198072111622,14.99
74,76561198072112037,513.65
22,76561198072112258,214.85999999999999
18,76561198072114206,344.84000000000003
2,76561198072115446,19.99
55,76561198072115885,749.33
149,76561198072119751,1992.8999999999999
1,76561198072121478,0.0
48,76561198072122206,496.69
4,76561198072123047,29.98
13,76561198072123788,105.95000000000002
3,76561198072123922,59.99
17,76561198072125896,240.87
88,76561198072126118,942.4499999999999
27,76561198072127762,140.85
9,76561198072128118,9.99
4,76561198072128387,134.97
8,76561198072130442,0.0
9,76561198072132582,44.97
3,76561198072132890,69.97
35,76561198072132964,300.81
33,76561198072135272,260.79
10,76561198072136577,91.92
6,76561198072137331,29.97
5,76561198072137797,54.97
63,76561198072138130,431.68
37,76561198072139710,356.71999999999997
9,76561198072140567,27.98
17,76561198072142140,164.88
81,76561198072144867,962.5
5,76561198072146356,84.96
65,76561198072147048,488.62
4,76561198072148323,39.97
22,76561198072149287,220.9
1,76561198072150046,19.99
26,76561198072151315,252.85999999999999
8,76561198072151803,94.93
21,76561198072151847,184.9
68,76561198072153869,335.81
102,76561198072155632,1143.56
1,76561198072157852,9.99
9,76561198072158352,4.99
30,76561198072161506,287.81
3,76561198072165285,24.98
11,76561198072170359,74.94999999999999
5,76561198072171368,44.97
